ID,date,b3001,b3002,b3003,b3004,b3005,b3006,b3007,b3008,b3009,b3010,b3011,b3012,b3013,location
506,10/18/2016 10:51,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,O02
507,10/18/2016 10:51,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,O02
508,10/18/2016 10:51,-200,-69,-200,-86,-200,-87,-200,-200,-200,-200,-200,-200,-200,I03
509,10/18/2016 10:51,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,I03
510,10/18/2016 10:51,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,I03
511,10/18/2016 10:51,-200,-74,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,I07
512,10/18/2016 10:50,-78,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,I07
513,10/18/2016 10:50,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,I07
514,10/18/2016 10:50,-81,-198,-200,-200,-78,-200,-200,-77,-200,-200,-200,-200,-200,I07
515,10/18/2016 10:50,-81,-198,-200,-200,-73,-84,-200,-77,-200,-200,-200,-200,-200,I08
516,10/18/2016 10:50,-81,-198,-200,-200,-76,-200,-200,-74,-200,-200,-200,-200,-200,I08
517,10/18/2016 10:50,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,I08
518,10/18/2016 10:50,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,I08
519,10/18/2016 10:50,-79,-198,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,I08
520,10/18/2016 10:50,-78,-198,-200,-200,-73,-200,-200,-67,-200,-200,-200,-200,-200,I09
521,10/18/2016 10:50,-200,-200,-200,-200,-74,-78,-200,-71,-200,-200,-200,-200,-200,I09
522,10/18/2016 10:50,-200,-200,-200,-200,-76,-200,-200,-65,-200,-200,-200,-200,-200,I09
523,10/18/2016 10:50,-200,-85,-200,-200,-200,-200,-200,-71,-200,-200,-200,-200,-200,I09
524,10/18/2016 10:50,-200,-200,-200,-200,-200,-200,-200,-70,-200,-200,-200,-200,-200,I10
525,10/18/2016 10:50,-200,-200,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,I10
526,10/18/2016 10:50,-200,-200,-200,-200,-200,-77,-200,-73,-200,-81,-200,-200,-200,I10
527,10/18/2016 10:50,-200,-200,-200,-200,-200,-200,-200,-200,-60,-200,-200,-200,-200,D15
528,10/18/2016 10:50,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J01
529,10/18/2016 10:50,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J01
530,10/18/2016 10:50,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,K01
531,10/18/2016 10:50,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,K01
532,10/18/2016 10:50,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K02
533,10/18/2016 10:50,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K03
534,10/18/2016 10:50,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K03
535,10/18/2016 10:50,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K03
536,10/18/2016 10:50,-200,-75,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K04
537,10/18/2016 10:45,-200,-200,-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,-200,D15
538,10/18/2016 10:45,-200,-200,-200,-200,-200,-200,-200,-200,-75,-200,-200,-200,-200,D15
539,10/18/2016 10:45,-200,-200,-200,-200,-200,-200,-200,-200,-65,-200,-200,-200,-200,D14
540,10/18/2016 10:45,-200,-200,-200,-200,-200,-200,-200,-200,-70,-200,-200,-200,-200,D14
541,10/18/2016 10:45,-200,-200,-200,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200,D13
542,10/18/2016 10:45,-200,-200,-200,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,D13
543,10/18/2016 10:45,-200,-200,-200,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,D13
544,10/18/2016 10:37,-200,-84,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J08
545,10/18/2016 10:37,-200,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,J07
546,10/18/2016 10:37,-200,-200,-84,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,J07
547,10/18/2016 10:37,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,J07
548,10/18/2016 10:37,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,J07
549,10/18/2016 10:37,-200,-74,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,J07
550,10/18/2016 10:37,-200,-80,-200,-200,-76,-200,-200,-81,-200,-200,-200,-200,-200,J06
551,10/18/2016 10:36,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,J06
552,10/18/2016 10:36,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J06
553,10/18/2016 10:36,-200,-59,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J05
554,10/18/2016 10:36,-200,-62,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,J05
555,10/18/2016 10:36,-200,-62,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,J05
556,10/18/2016 10:36,-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J04
557,10/18/2016 10:36,-200,-64,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J04
558,10/18/2016 10:36,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J04
559,10/18/2016 10:36,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J04
560,10/18/2016 10:36,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J03
561,10/18/2016 10:36,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J03
562,10/18/2016 10:36,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J03
563,10/18/2016 10:36,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J03
564,10/18/2016 10:36,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J03
565,10/18/2016 10:36,-200,-72,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J02
566,10/18/2016 10:36,-200,-75,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J02
567,10/18/2016 10:36,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J02
568,10/18/2016 10:36,-200,-76,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J02
569,10/18/2016 10:36,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J01
570,10/18/2016 10:36,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J01
571,10/18/2016 10:36,-200,-72,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K04
572,10/18/2016 10:36,-200,-73,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K04
573,10/18/2016 10:36,-200,-74,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K04
574,10/18/2016 10:36,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K05
575,10/18/2016 10:36,-200,-80,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K05
576,10/18/2016 10:36,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K05
577,10/18/2016 10:36,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,K05
578,10/18/2016 10:36,-200,-77,-200,-200,-78,-77,-200,-200,-200,-200,-200,-200,-200,K06
579,10/18/2016 10:36,-200,-200,-200,-200,-75,-78,-200,-200,-200,-200,-200,-200,-200,K06
580,10/18/2016 10:36,-200,-81,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,K06
581,10/18/2016 10:35,-200,-200,-200,-200,-73,-76,-200,-200,-200,-200,-200,-200,-200,K06
582,10/18/2016 10:35,-200,-200,-200,-200,-73,-77,-200,-200,-200,-200,-200,-200,-200,K07
583,10/18/2016 10:35,-200,-200,-200,-200,-72,-77,-200,-200,-200,-200,-200,-200,-200,K07
584,10/18/2016 10:35,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,K07
585,10/18/2016 10:35,-200,-200,-200,-200,-75,-75,-200,-81,-200,-200,-200,-200,-200,K07
586,10/18/2016 10:35,-200,-200,-200,-200,-76,-76,-200,-200,-200,-200,-200,-200,-200,K07
587,10/18/2016 10:35,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,K08
588,10/18/2016 10:35,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,K08
589,10/18/2016 10:35,-200,-200,-200,-200,-77,-78,-200,-200,-200,-200,-200,-200,-200,K08
590,10/18/2016 10:35,-200,-200,-200,-200,-78,-76,-200,-200,-200,-200,-200,-200,-200,K08
591,10/18/2016 10:35,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,K08
592,10/18/2016 10:35,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67,-200,-200,N15
593,10/18/2016 10:35,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-62,-200,-200,N15
594,10/18/2016 10:35,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,-80,-200,N15
595,10/18/2016 10:35,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76,-200,-200,N15
596,10/18/2016 10:35,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,-200,P15
597,10/18/2016 10:35,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,P15
598,10/18/2016 10:35,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-74,-200,P15
599,10/18/2016 10:35,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-61,-200,R15
600,10/18/2016 10:35,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-63,-200,R15
601,10/4/2016 10:58,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,I15
602,10/4/2016 10:58,-200,-200,-200,-200,-200,-200,-200,-200,-77,-75,-200,-200,-200,I15
603,10/4/2016 10:58,-200,-200,-200,-200,-200,-200,-200,-200,-78,-72,-200,-200,-200,I15
604,10/4/2016 10:58,-200,-200,-200,-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,I15
605,10/4/2016 10:58,-200,-200,-200,-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,I15
606,10/4/2016 10:58,-200,-200,-200,-200,-200,-200,-200,-200,-81,-77,-200,-200,-200,J15
607,10/4/2016 10:58,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66,-200,-200,-200,J15
608,10/4/2016 10:57,-200,-200,-200,-200,-200,-200,-200,-200,-200,-69,-200,-200,-200,J15
609,10/4/2016 10:57,-200,-200,-200,-200,-200,-200,-200,-200,-200,-65,-200,-200,-200,J15
610,10/4/2016 10:57,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-69,-200,-200,N15
611,10/4/2016 10:57,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77,-61,-200,-200,N15
612,10/4/2016 10:57,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-59,-200,-200,N15
613,10/4/2016 10:57,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-64,-200,-200,N15
614,10/4/2016 10:55,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-82,S15
615,10/4/2016 10:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,S15
616,10/4/2016 10:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,S15
617,10/4/2016 10:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,T15
618,10/4/2016 10:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-87,T15
619,10/4/2016 10:53,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-85,T15
620,10/4/2016 10:52,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77,U15
621,10/4/2016 10:51,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,-200,-81,U15
622,10/4/2016 10:51,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,U15
623,10/4/2016 10:51,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,U15
624,10/4/2016 10:51,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,U15
625,10/4/2016 10:50,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,V15
626,10/4/2016 10:50,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77,V15
627,10/4/2016 10:50,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-64,V15
628,10/4/2016 10:50,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-60,V15
629,10/4/2016 10:50,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-63,V15
630,10/4/2016 10:50,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67,V15
631,10/4/2016 10:50,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-63,V15
632,10/4/2016 10:50,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-65,V15
633,10/4/2016 10:50,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-71,W15
634,10/4/2016 10:49,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-59,W15
635,10/4/2016 10:49,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-62,W15
636,10/4/2016 10:49,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-71,W15
637,10/4/2016 10:49,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66,W15
638,10/3/2016 11:58,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,S01
639,10/3/2016 11:58,-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200,S01
640,10/3/2016 11:58,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,S02
641,10/3/2016 11:58,-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200,S02
642,10/3/2016 11:58,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,S02
643,10/3/2016 11:58,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,S02
644,10/3/2016 11:57,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,S02
645,10/3/2016 11:57,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,S02
646,10/3/2016 11:57,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,S02
647,10/3/2016 11:57,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,S03
648,10/3/2016 11:57,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,S03
649,10/3/2016 11:57,-200,-200,-200,-84,-200,-200,-200,-200,-200,-200,-200,-200,-200,S03
650,10/3/2016 11:57,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,S03
651,10/3/2016 11:57,-200,-200,-78,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,S03
652,10/3/2016 11:57,-200,-200,-82,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,S03
653,10/3/2016 11:56,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,S04
654,10/3/2016 11:56,-200,-200,-80,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,S04
655,10/3/2016 11:56,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,S04
656,10/3/2016 11:56,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,S04
657,10/3/2016 11:56,-200,-200,-200,-57,-200,-200,-200,-200,-200,-200,-200,-200,-200,S04
658,10/3/2016 11:56,-200,-200,-200,-57,-200,-200,-200,-200,-200,-200,-200,-200,-200,S04
659,10/3/2016 11:56,-200,-200,-200,-63,-200,-200,-200,-200,-200,-200,-200,-200,-200,S05
660,10/3/2016 11:56,-200,-200,-200,-62,-200,-200,-200,-200,-200,-200,-200,-200,-200,S05
661,10/3/2016 11:55,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,S05
662,10/3/2016 11:55,-200,-200,-200,-56,-200,-200,-200,-200,-200,-200,-200,-200,-200,S05
663,10/3/2016 11:55,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,S05
664,10/3/2016 11:55,-200,-200,-200,-60,-200,-200,-200,-200,-200,-200,-200,-200,-200,S05
665,10/3/2016 11:55,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,S05
666,10/3/2016 11:55,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,S05
667,10/3/2016 11:55,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,S06
668,10/3/2016 11:55,-200,-200,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,S06
669,10/3/2016 11:55,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,S06
670,10/3/2016 11:55,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,S06
671,10/3/2016 11:54,-200,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,S06
672,10/3/2016 11:54,-200,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,S06
673,10/3/2016 11:54,-200,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,S06
674,10/3/2016 11:54,-200,-200,-200,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,S06
675,10/3/2016 11:54,-200,-200,-200,-200,-200,-200,-64,-200,-200,-200,-200,-200,-200,S07
676,10/3/2016 11:54,-200,-200,-200,-200,-200,-75,-62,-200,-200,-200,-200,-200,-200,S07
677,10/3/2016 11:54,-200,-200,-200,-200,-200,-200,-64,-200,-200,-200,-200,-200,-200,S07
678,10/3/2016 11:54,-200,-200,-200,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,S07
679,10/3/2016 11:54,-200,-200,-200,-77,-200,-79,-63,-200,-200,-200,-200,-200,-200,S07
680,10/3/2016 11:54,-200,-200,-200,-200,-200,-200,-58,-200,-200,-200,-200,-200,-200,S07
681,10/3/2016 11:54,-200,-200,-200,-200,-200,-200,-63,-200,-200,-200,-200,-200,-200,S07
682,10/3/2016 11:54,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,S07
683,10/3/2016 11:53,-200,-200,-200,-77,-200,-200,-71,-200,-200,-200,-200,-200,-200,S07
684,10/3/2016 11:53,-200,-200,-200,-78,-200,-200,-66,-200,-200,-200,-200,-200,-200,S07
685,10/3/2016 11:53,-200,-200,-200,-200,-200,-200,-64,-200,-200,-200,-200,-200,-200,S08
686,10/3/2016 11:53,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,S08
687,10/3/2016 11:53,-200,-200,-200,-81,-200,-200,-64,-200,-200,-200,-200,-200,-200,S08
688,10/3/2016 11:53,-200,-200,-200,-81,-200,-200,-72,-200,-200,-200,-200,-200,-200,S08
689,9/27/2016 12:38,-200,-200,-200,-200,-80,-200,-200,-78,-200,-200,-200,-200,-200,L09
690,9/27/2016 12:38,-78,-200,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,L09
691,9/27/2016 12:38,-200,-200,-200,-200,-200,-75,-200,-80,-200,-200,-200,-200,-200,L08
692,9/27/2016 12:38,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,L08
693,9/27/2016 12:38,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,L08
694,9/27/2016 12:38,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,L06
695,9/27/2016 12:38,-200,-77,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,L06
696,9/27/2016 12:37,-200,-78,-200,-77,-72,-74,-200,-200,-200,-200,-200,-200,-200,L06
697,9/27/2016 12:37,-200,-200,-80,-77,-78,-78,-200,-200,-200,-200,-200,-200,-200,L06
698,9/27/2016 12:37,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,L05
699,9/27/2016 12:37,-200,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,L05
700,9/27/2016 12:37,-200,-81,-78,-200,-77,-80,-200,-200,-200,-200,-200,-200,-200,L05
701,9/27/2016 12:37,-200,-78,-78,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,L05
702,9/27/2016 12:37,-200,-200,-78,-81,-200,-84,-200,-200,-200,-200,-200,-200,-200,L04
703,9/27/2016 12:37,-200,-79,-78,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,L04
704,9/27/2016 12:37,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,L04
705,9/27/2016 12:37,-200,-200,-78,-200,-200,-87,-200,-200,-200,-200,-200,-200,-200,L04
706,9/27/2016 12:36,-200,-200,-200,-80,-74,-82,-200,-200,-200,-200,-200,-200,-200,L03
707,9/27/2016 12:36,-200,-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,L02
708,9/27/2016 12:36,-200,-77,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,L02
709,9/27/2016 12:36,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,L02
710,9/27/2016 12:36,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,L02
711,9/21/2016 11:34,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,K08
712,9/21/2016 11:34,-200,-200,-200,-200,-78,-77,-200,-200,-200,-200,-200,-200,-200,K08
713,9/21/2016 11:34,-200,-200,-200,-200,-76,-82,-200,-200,-200,-200,-200,-200,-200,K08
714,9/21/2016 11:34,-200,-200,-200,-200,-77,-79,-200,-200,-200,-200,-200,-200,-200,K08
715,9/21/2016 11:34,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,K08
716,9/21/2016 11:34,-200,-200,-200,-200,-80,-200,-200,-80,-200,-200,-200,-200,-200,K08
717,9/21/2016 11:34,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,K08
718,9/21/2016 11:34,-200,-200,-200,-200,-76,-77,-200,-200,-200,-200,-200,-200,-200,K07
719,9/21/2016 11:34,-200,-200,-200,-200,-75,-76,-200,-80,-200,-200,-200,-200,-200,K07
720,9/21/2016 11:34,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,K07
721,9/21/2016 11:34,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,K07
722,9/21/2016 11:34,-200,-200,-200,-200,-72,-78,-200,-200,-200,-200,-200,-200,-200,K07
723,9/21/2016 11:33,-200,-200,-200,-200,-73,-78,-200,-200,-200,-200,-200,-200,-200,K07
724,9/21/2016 11:33,-200,-200,-200,-200,-73,-77,-200,-200,-200,-200,-200,-200,-200,K06
725,9/21/2016 11:33,-200,-79,-200,-200,-74,-76,-200,-200,-200,-200,-200,-200,-200,K06
726,9/21/2016 11:33,-200,-82,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,K06
727,9/21/2016 11:33,-200,-200,-200,-200,-75,-79,-200,-200,-200,-200,-200,-200,-200,K06
728,9/21/2016 11:33,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K06
729,9/21/2016 11:33,-200,-78,-200,-200,-78,-78,-200,-200,-200,-200,-200,-200,-200,K06
730,9/21/2016 11:32,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,K05
731,9/21/2016 11:32,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K05
732,9/21/2016 11:32,-200,-81,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K05
733,9/21/2016 11:32,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K05
734,9/21/2016 11:32,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K05
735,9/21/2016 11:32,-200,-75,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K04
736,9/21/2016 11:32,-200,-74,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K04
737,9/21/2016 11:32,-200,-79,-72,-80,-200,-79,-200,-200,-200,-200,-200,-200,-200,K04
738,9/21/2016 11:32,-200,-73,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K04
739,9/21/2016 11:32,-200,-75,-79,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,K04
740,9/21/2016 11:32,-200,-76,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K04
741,9/21/2016 11:31,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K03
742,9/21/2016 11:31,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K03
743,9/21/2016 11:31,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K03
744,9/21/2016 11:31,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K03
745,9/21/2016 11:31,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K02
746,9/21/2016 11:31,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,K02
747,9/21/2016 11:30,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,K01
748,9/21/2016 11:30,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,K01
749,9/21/2016 11:29,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J01
750,9/21/2016 11:29,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J01
751,9/21/2016 11:29,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J01
752,9/21/2016 11:29,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J01
753,9/21/2016 11:29,-200,-77,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J02
754,9/21/2016 11:29,-200,-79,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J02
755,9/21/2016 11:29,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J02
756,9/21/2016 11:29,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J02
757,9/21/2016 11:29,-200,-76,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J02
758,9/21/2016 11:29,-200,-73,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,J02
